,Date,User,text
1314,2022-09-14 03:18:54+00:00,RangrootPB10,"""MOONLIGHTING"" is going to be the next big issue that will be thoroughly debated in Corporate World.
Wipro and Infosys have already warned their employees about this practice whereas Swiggy was the one that actually encouraged Moonlighting.
#Infosys #wipro #swiggy 
#technews"
1315,2022-09-14 02:58:13+00:00,sandeepohri,"And wrapping it up for another Wednesday morning is this... #Infosys has ""warned"" its staff about ""#moonlighting"" or doing jobs outside of company work - a move that has attracted a lot of (unwarranted!) attention! (FE) 
#thecuratednews 1/3 https://t.co/V5Z2J9zLVm"
1316,2022-09-14 02:40:20+00:00,KommawarSwapnil,"Dear 
@Infosys @InfosysCareers
 
Do you consider, intraday trading and investing as moonlighting?

#moonlighting #nasdaq #Infosys"
1317,2022-09-14 02:34:17+00:00,Bipul04514957,#Infosys giving lecture to employee on moonlighting...connecting this to morals and ethics...have Indian IT companies looked themselves in mirror ever?
1318,2022-09-14 00:50:08+00:00,RvM123098,"#moonlighting
#Infosys 

If u want to stop #moonlighting then start paying 80% of billing to ur employees n not just 20% of what they r being billed

N still its non of ur business what they do after their working hours.

@bsindia 
@timesofindia 
@moneycontrolcom 
@FT 
@nasscom"
1319,2022-09-14 00:40:43+00:00,viswaram,"Govt. of India should declare it legal for any taxpayer to take up multiple jobs, monetize hobbies

obviously #moonlighting doesnt mean you work for A during office hours of B

#ethics #Infosys 

https://t.co/KD6CDsHPKB"
1320,2022-09-13 22:23:12+00:00,Nallakunta3,"Ethics, did they say?

Two skeletons that tumbled out in the past --

https://t.co/Qu53uZUxXU

https://t.co/tdiTQVb7gb

#moonlighting #Infosys #Wipro #Cheating"
1321,2022-09-13 22:19:11+00:00,Nallakunta3,"Remember, one company maximised profits by saving spend on #toilet rolls  - that too in the boom period! Even today, staff say toilet usage is restricted by turning off water supply to washrooms! (3)

#moonlighting #Infosys
#wipro #cheating"
1322,2022-09-13 22:16:03+00:00,Nallakunta3,"#Cheating is deeply  embedded in policies and functioning in all aspects - from managing employees right up to client management. This is elemental knowledge for staff and part of their every day work experience. (2)

#moonlighting #infosys #wipro"
1323,2022-09-13 22:09:05+00:00,Nallakunta3,"#Infosys &amp; #Wipro terming #moonlighting as #TwoTiming &amp; #Cheating is revealing of how they see themselves. 

IT co's mandated long &amp; forced extended working hours at unearthly times and other practices, create &amp; promote work environment that instigates &amp; nurtures two-timing! (1)"
1324,2022-09-13 21:23:00+00:00,MohitMe66413348,@DrVrushaliRaut1 They had to deal with mass resignation earlier this year ....well they need something to scare the remaining staff... They need to worry about Jan 23 when employees will give them the same surprise after appraisal....#infosys #wipro #moonlighting
1325,2022-09-13 21:10:00+00:00,htTweets,"Information technology giant #Infosys has warned its employees against #moonlighting, the practice of having second jobs after work hours

Details - https://t.co/X8GLxB2ICJ https://t.co/8oyg37X8te"
1326,2022-09-13 19:38:26+00:00,ItsDikhit,"#Infosys mailed to their employees about #moonlighting , that leads to termination of employment . 

What if the other organisations is going to follow Infosys then freelancing is going to end and how indian will manage expenses of day to day after paying higher amount of taxes."
1327,2022-09-13 19:11:47+00:00,TheHansIndiaWeb,Infosys cracks down on moonlighting #Infosys #moonlighting #Employment #Businessnews https://t.co/gVTU7aQOL2
1328,2022-09-13 18:30:01+00:00,business_today,"As the moonlighting debate in the IT sector intensifies, software giant #Infosys has warned its employees against taking up secondary employment. 

https://t.co/q4hMJ1wr8Z"
1329,2022-09-13 18:24:47+00:00,OhoMemes,"Seems #Infosys is in serious financial trouble.
Which has made its HR team go mad!?
On one hand they are letting people leave company due to underpay leading to attrition of 28.4%.
With this #Moonlighting mail, it seems they are going to recruit temporary labours. Clients beware!"
1330,2022-09-13 18:05:36+00:00,thenomadguy,"I would rather settle in North Korea than work in dictatorial companies like #Infosys and #wipro under dictatorship of @RishadPremji 

#moonlighting"
1331,2022-09-13 17:48:38+00:00,thenomadguy,"Nothing wrong in #moonlighting Every person has a right 2 earn more &amp; if one job doesn’t provide that,they hv every right to work after contractual hours,to consider them as slaves is ridiculous and employees should boycott working for #Infosys &amp; companies which promoted slavery."
1332,2022-09-13 17:40:17+00:00,anish_nanda,"#Infosys banned it, #Wipro chairman called it cheating: What is #moonlighting https://t.co/jZ5OmmLaZL"
1333,2022-09-13 17:10:55+00:00,business_today,"Infosys moves on moonlighting issue, forbids employees from taking on a second job. Watch This Report, | #Infosys #Moonlighting #BusinessTodayTV #IT #ITSector https://t.co/BLdBxY8XDy"
1334,2022-09-13 16:56:28+00:00,business_today,"Infosys' Response To The Moonlighting Issue, SEBI Chairperson On IPO Pricing &amp; More Stories Only On #BusinessTodayTV. | #Markets #MarketGuru #Chips #Vedanta #Infosys #Moonlighting #Brahmastra https://t.co/PsflnR7K1D"
1335,2022-09-13 16:50:03+00:00,thehindubiz,"#Infosys has shot off a missive to employees, asserting that dual employment or ‘moonlighting’ is not permitted, and has warned that any violation of contract clauses will trigger disciplinary action “which could even lead to termination of employment”.

https://t.co/NssKRPZg3r"
1336,2022-09-13 16:46:46+00:00,BizzBuzzNews,Voices against dual employment; Warns staff of termination; But techies say diktat won't work #Infosys #Bengaluru #WorkfromHome #NITES https://t.co/BIDzk280VQ
1337,2022-09-13 16:20:45+00:00,Yodatweets1,"#Infosys. Moonlighting is what these guys call it. But if employers can directly hire good engineers then we don’t need middle men like the Indian service companies like Wipro and Infosys , HCL"
1338,2022-09-13 16:10:57+00:00,tuhimeradil,"Those who are coming in defence of #Moonlighting are actually doing second job making their highly paying employers fools 😎

 #Infosys #Wipro #Software"
1339,2022-09-13 16:07:50+00:00,rohankumar_afw,"#Infosys warns employees on moonlighting, says could lead to termination. 
These #Moonlighers are potential entrepreneurs; this is the time take that step and start your business."
1340,2022-09-13 15:24:57+00:00,imabhi_001,I don't see any problem with #moonlighting . #Infosys you can not command someone's life after office hours.
1341,2022-09-13 15:15:05+00:00,Shreya01M,Moonlighting exists because employees are not paid enough to sleep peacefully at night. Nobody wants to be a zombie on espresso. #Infosys &amp; #Wipro should evaluate their compensation schemes instead of issuing “stern” diktats to employees who’re just trying to make ends meet.
1342,2022-09-13 15:07:07+00:00,inteachings,#moonlighting #itsector create unemployment with #workfromhome 1 with 2 jobs and 1 with no job #wfh #Hyderabad #mumbai #pune #Bangalore #Accenture #tcs #ibm #Infosys #polaris #cognizant #Techmahindra
1343,2022-09-13 14:55:56+00:00,saikirankannan,"#moonlighting must only be an issue of discussion, on case by case basis, if it seems to be affecting the productivity of an employee, or is a case of conflict of interest!

If someone wants to do something outside office hours, or in their spare time, it must be OKAY!
 #Infosys"
1344,2022-09-13 14:44:46+00:00,RutujaNirdhar,"""#Infosys may fire their employees if they take up a side hustle."" 

Having such a clause in 2022 feels inhuman because side hustles don't just happen for passion or upskilling but also because someone wants to supplement their income to cover some extra costs. 1/

#moonlighting"
1345,2022-09-13 14:31:56+00:00,amitkumarz,"#Infosys should check IT returns of all employees and all those doing moonlighting should be transitioned to freelancers with no EPF, insurance facilities."
1346,2022-09-13 14:28:16+00:00,newstime_10,"Infosys Warns Employees Against Moonlighting, Says It Could Lead To Termination
Read More:https://t.co/h0gMl2FyZ6
#newstime10 #NT10 #news #LiveNews #BREAKING #Infosys #employees #moonlighting #could https://t.co/QpxAHEFgXD"
1347,2022-09-13 14:08:08+00:00,group_mvm,"Infosys warns its employees to not work in two companies at once.

#Moonlighting 
#Jobs 
#Infosys"
1348,2022-09-13 13:40:00+00:00,EconomicTimes,"Employees in managerial and senior consultant levels, however, did not receive the mail, a source told ET.  

#Moonlighting | #Infosys 

https://t.co/oQHm6y8Bd5"
1349,2022-09-13 13:21:18+00:00,dellyranksindia,"Infosys shoots off stern missive to staff on moonlighting; no two-timing, it warns #dualemployment #dualjobs #Infosys #infosysinternalcommunication #infosysmoonlighting #moonlighting #twojobs #twotiming https://t.co/uUoKCfJCpM
https://t.co/Suy736PRFX"
1350,2022-09-13 13:20:39+00:00,HWNewsEnglish,"""No Two Timing, No Moonlighting"": After Wipro, Now Infosys Too Warn Employees Against Moonlighting - https://t.co/xA7fblXnHh | #Moonlighting #Infosys #Dual #Jobs #IT #Giants #Contract #Termination #Employees #Techies #InformationTechnology https://t.co/E74yiEDH7M"
1351,2022-09-13 13:08:43+00:00,ChoiceHQ_Social,"#Infosys takes a harsh step on it's employees telling moonlighting is highly discouraged and if caught it might result in firing,

Moonlighting is when employees of a certain organization work outside the organization during the off-hours."
1352,2022-09-13 13:01:57+00:00,mohan_author,"#Infosys cracks whip on moonlighting say @kaurlavpreet698 &amp; Shakshi Jain in @deccanherald 
https://t.co/ntGhqovyO7 

Wonder why 'high paid' techies find the need to moonlight?! 

#career #Moonlight #JobSearch"
1353,2022-09-13 13:00:08+00:00,FortuneIndia,"IT services giant says any violation of its Code of Conduct will lead to disciplinary action, and even termination of employment.

#Infosys #NITES #Moonlighting #InfosysOnMoonlighting

https://t.co/UrowSkYk2N"
1354,2022-09-13 12:59:19+00:00,dramadhikari,‘No Double Lives’: #Infosys warns of termination if employees found moonlighting https://t.co/1Ku25nGsqp
1355,2022-09-13 12:57:21+00:00,soundarc2001,"Infosys Ltd. has cautioned its employees against #moonlighting, saying that such activities will lead to termination of contract.

The company, in an internal post, informed its employees that dual employment will not be allowed as per Infosys's code of conduct.

#Infosys https://t.co/XetyBfly82"
1356,2022-09-13 12:55:12+00:00,OhoMemes,"Narayana Murthy outdone Ambedkar by changing 8.25 hrs to 9.15 hrs per day. With WFH, employees work &gt;10 hrs even some support projects don't have weekend leaves. In order to get margin they even reduce team to half adding burden on the team. Now #Infosys ranting abt #Moonlighting"
1357,2022-09-13 12:43:03+00:00,Job4freshers_,"No two-timing, no moonlighting’ for #Infosys employees, if found doing 2 jobs, will be fired, 
#Infosys warns employees after #Wipro."
1358,2022-09-13 12:35:16+00:00,OhoMemes,"28.4% attrition will become 35% #Infosys 
#Moonlighting Underpaid employees why to suffer with the exploiting company that treat them as slaves(?)"
1359,2022-09-13 12:30:52+00:00,A_mystical_guy,If you are spending your 7-8 hours for MNCs work and taking few hours from your remaining day to earn few bucks do what is wrong with that? Are employees slaves and bound to MNCs to any kind rather than doing work. #Infosys #moonlighting
1360,2022-09-13 12:30:13+00:00,DeccanHerald,"#Infosys has shot off a missive to its employees, asserting that dual employment is not permitted, and has warned that any violation of contract clauses will trigger disciplinary action ""which could even lead to termination of employment"".  https://t.co/Sk2PUaqqoy"
1361,2022-09-13 12:28:02+00:00,thepoeticnews,"#Infosys has warned employees against taking up a secret side job to earn extra,
Such activities will lead to termination of contract and cause breach of data

Prior approval needs to be taken to work elsewhere simultaneously,
As working at multiple places may effect productivity"
1362,2022-09-13 12:19:09+00:00,Toki70219160,"#Infosys says it's #employees cannot do double jobs. Says no to #moonlighting. What's wrong if one can afford n workng n it has no effect n the company.?
 #Moonlight https://t.co/RknhmXk7Al"
1363,2022-09-13 12:16:05+00:00,thepoeticnews,"#Infosys has warned employees against taking up a secret side job to earn extra
Such activities will lead to termination of contract and causes breach of data

Prior approval needs to be taken to work elsewhere simultaneously
As working at multiple places may effect productivity"
1364,2022-09-13 12:16:01+00:00,OnlySinghIndian,"Infosys ends #moonlighting for employees, violators will be fired

#Infosys employees be like:- https://t.co/EffThwzq5A"
1365,2022-09-13 12:15:13+00:00,OhoMemes,It seems #Infosys found that its employees are earning more than its CEO by #Moonlighting.
1366,2022-09-13 12:12:45+00:00,dhanyarajendran,"‘No Double Lives’: #Infosys warns of termination if employees found moonlighting

https://t.co/we0HdBwi59"
1367,2022-09-13 12:08:14+00:00,moneycontrolcom,"Infosys warned its employees against moonlighting. In an email, the company clarified that the practice could lead to termination.

What is moonlighting? Read to know 👇
https://t.co/VOKMuOlUXX

#Infosys #Moonlighting"
1368,2022-09-13 12:05:42+00:00,OhoMemes,"Underpaying employees is Exploiting #Infosys #Wipro
#Moonlighting"
1369,2022-09-13 12:04:50+00:00,OhoMemes,"Underpaying employees is not exploiting?
#Infosys #Wipro #Moonlighting #ITSlaves"
1370,2022-09-13 12:00:06+00:00,jais_george,"Infosys shoots off stern missive to staff on moonlighting; no two-timing, it warns #Infosys #Wipro #EnterpriseServices #Infrastructure #InfosysEmployees #InfosysMoonlighting  https://t.co/FwwjKOKkOG"
1371,2022-09-13 12:00:05+00:00,ETTelecom,"Infosys shoots off stern missive to staff on moonlighting; no two-timing, it warns #Infosys #Wipro #EnterpriseServices #Infrastructure #InfosysEmployees #InfosysMoonlighting  https://t.co/n1txPX0kUZ"
1372,2022-09-13 12:00:02+00:00,thenewsminute,‘No Double Lives’: Infosys warns of termination if employees found moonlighting #Infosys #moonlighting https://t.co/mVLh78BqIC
1373,2022-09-13 11:58:49+00:00,sandeepguddu4,"#Infosys when ceo or upper level manegerment goes on podcast give speeches for which they get paid, that should also be calculated as moonlighting. then why discrimination ?"
1374,2022-09-13 11:57:50+00:00,BytesOdisha,"Information technology giant #Infosys has warned its employees against #moonlighting, the practice of having second jobs after work hours
#Odishabytes #odishabytesnews
https://t.co/k1XgY5VE3A"
